,Time (s),A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
4937,49.37,112.32755787204951,52.97013558447361,44.5741752628237,53.416013543028384,100.52613652078435,49.15253521176055,50.80187838757411,53.47287515178323,96.64053504820913,56.89179670298472,56.466371461283416,59.31396299274638,69.06079215696082,73.36452836170793,72.15701043605804,39.21984898624942,64.23324521165341,75.73522452730685,60.94459968153387,66.92317401757464,70.80111390678212,73.51233216468245,62.67659045988694,57.0161864743568
4938,49.38,100.43913789559156,44.463915401138365,37.40240936167538,52.04719491302967,91.35994332609698,39.75061554228887,43.34392724558711,49.20300125377253,92.35859761247411,51.37245170772076,49.68143912265077,53.559466323349625,69.45979839656502,67.53813795512542,67.53156776539981,35.44754144968465,64.95139678008854,74.25156945828348,56.642922572791576,63.438907091040164,74.30650293827057,70.16942254267633,57.05103831132874,51.87823990127072
4939,49.39,94.34764797333628,36.180150345899165,31.909286917652935,50.660666602198035,84.0435313875787,31.832671083975583,35.02278559608385,45.269182010088116,90.19609569804743,44.805987272411585,43.24877227190882,49.443253374192864,69.63081250432879,61.829923652112484,62.24293611012399,34.75012636044994,64.7251945338212,70.29305561445653,52.36347351456061,63.19347448879853,72.99487333511934,66.91443559248,53.17995965015143,49.37109042657539
4940,49.4,103.09399658581242,38.700352888554335,35.75488517526537,52.34278796706349,93.02694525104016,38.34669041680172,39.873608329799026,49.34136086376384,98.09180482989177,50.783630285877734,49.53674215357751,55.243530368898064,73.93916166620329,68.8024956616573,69.68632078496739,40.684528357815,69.76392614888027,75.83395199617371,58.73828922631219,70.84279059199616,75.62188693555072,75.83988190162927,62.04608507687226,57.694167480804026
4941,49.41,115.219023427926,45.76632636599243,42.52034705132246,55.99146243184805,107.3120001819916,48.281028284691274,49.37999619869515,57.733523135539144,106.83596337912604,59.29495091550052,60.201098676770926,63.50503099383786,77.71060336381197,77.97698344802484,81.9498163764365,46.412518713623285,74.86502727260813,84.14660260314122,67.86653830204159,79.1741767898202,80.94849181361496,84.53454211121425,73.03016172954813,68.00944538554177
4942,49.42,116.21790326898918,45.283057261258364,43.699001253116876,57.57341568823904,107.81505989143625,46.03616980602965,47.58175055030733,60.51512173144147,107.80888260342181,55.404809245374054,59.26675657974556,63.31304757623002,78.13464617356658,77.0536353229545,83.48540723090991,47.50035441247746,75.08233102271333,84.99797695549205,69.29663504706696,80.84649743977934,81.81272278307006,81.97538409149274,73.05710460059345,70.04102371865883
4943,49.43,115.52576324902475,42.77083644410595,42.302322981413454,57.45013913838193,104.38972822157666,40.543767681811005,42.223640775773674,58.272999012842774,110.74110807385296,50.05425191484392,53.8499079993926,60.26973278494552,81.77990093827248,77.06793257966638,82.17745198635384,50.560280214995146,76.99254638282582,86.5218898979947,71.40859088394791,82.51712279161438,82.78384484583512,82.07879000110552,73.61607276834548,72.07662565633655
4944,49.44,129.56574937561527,48.89014962827787,45.13382737059146,60.0435960222967,116.8384769698605,46.907800424378365,49.71378803020343,60.62356987968087,124.2214857484214,58.04795364383608,60.40273729013279,66.11462595174089,90.27895430335775,89.2149837454781,94.01199349667877,60.901315009687096,84.16872151428834,97.5194780039601,84.6643524710089,93.04100967710838,90.81948519451544,94.10052734892815,87.56786701269448,83.76363257411867
4945,49.45,149.92621436249465,57.27756069973111,51.31554644322023,66.24413799727336,136.36543008033186,57.57197504863143,62.600287492387,69.10016236361116,139.07910033594817,69.04379551997408,72.41316052386537,76.94924715906382,96.75224282545969,103.04421448381618,111.09147453680634,71.78329542512074,90.98371810978279,109.89128350047395,100.99100472871214,106.71286145225167,100.00883048633114,105.04843521630391,101.98485688306391,96.84728865977377
4946,49.46,156.0696618980728,55.195756431203336,54.588868806604296,71.31552411010489,141.79414574755356,56.947006669361144,61.825558077543974,73.96304135909304,145.49032493960112,68.30788333900273,73.05217877728865,79.97026841621846,98.86524640023708,106.71869677025825,116.25080514932051,75.27569687226787,94.60028377361596,114.15912740631029,107.13461961131543,112.72684059804305,102.37153765046969,106.76948295440525,103.60510350437835,101.23539686901495
4947,49.47,153.69592438219115,49.20244828099385,54.45751594379544,73.04410974029452,139.4643768435344,51.47032788954675,53.28237602952868,72.40987179102376,149.02626571711153,64.4079118501395,68.28566984040663,76.91836071899161,101.59230441786349,107.81324817799032,115.6582948169671,76.53927605133504,97.6482915575616,116.84801575029269,107.8106215572916,114.2901019193232,102.62415162287652,110.07959983544424,104.74554437678307,103.06447802577168
4948,49.48,165.09001579834148,55.10885966941714,57.03848728444427,75.35946497227997,150.21677972981706,57.61098145740107,57.821860536932945,74.36457963194698,158.4215060574934,70.76162728480995,74.04835923807696,80.77204984147102,107.86440543597564,117.19812755472958,125.17831055447459,83.6800318211317,101.1764325085096,127.95204384019598,116.62826727842912,121.07960355933756,108.69308607652783,121.42908235546201,117.38734610844404,110.92507338616997
4949,49.49,184.7691455623135,67.50966713298112,63.08122829068452,79.8552282503806,167.47210611356422,69.38558362890035,71.20426744222641,82.30576349887997,169.57039042608812,79.1436541476287,83.51459837285802,90.37810377776623,114.13053289288655,128.0276628676802,138.43344640918076,91.44169598584995,104.30980182718486,140.73000056669116,129.2340093641542,129.43163892487064,116.75032146740705,129.6095797442831,128.7505656364374,118.67218563565984
4950,49.5,188.97547124652192,68.56916297692806,65.62525959452614,83.13121361425146,170.23456166498363,69.21299791429192,72.98680429812521,86.25160262454301,173.92500740243122,77.28023774689063,82.01935270335525,93.23706035502255,116.92248517647386,129.9716896028258,140.40814858162776,91.79381595458835,107.77829447761178,143.11609993455932,131.82460679672658,130.74727030470967,119.81470015598461,128.3395176869817,127.77824304066598,118.63211693707854
4951,49.51,182.6620427891612,61.06689397711307,63.27165465336293,84.08387657254934,165.19812925253063,61.637270846404135,66.19494524784386,83.90445145778358,174.1517917253077,73.19288124563172,77.08680641371757,90.33686365000904,118.05988469859585,129.4474204769358,137.41633301833645,89.13240162655711,111.26421304652467,140.30456077307463,128.9199062739499,129.6754489885643,119.96739340247586,128.2315352000296,126.22361828107387,117.7940794150345
4952,49.52,188.8540864456445,61.266880948096514,63.64176806528121,85.17814421793446,172.5979454931803,62.92866601143032,69.22025204403326,84.06241977354512,178.72221360448748,78.12469266355038,81.8684056866914,92.66486449632794,120.36936095682904,135.60095248976722,143.43921066028997,90.85565397981554,112.7220384660177,144.68781591858715,133.37848940864205,134.51092672767118,122.45160178281367,135.57932106778026,133.88795196078718,123.88540199026465
4953,49.53,203.37934256531298,68.88573261676356,68.79872671561316,87.15387230040506,185.72655244497582,70.14994480414316,79.15733294794336,88.40756345307454,186.276258318685,84.44514969596639,89.25820293370634,98.50921924225986,122.81052477192134,142.16220733942464,152.56123151630163,94.81018787482753,113.20669000269845,152.97716163331643,140.5861839884892,140.80452092457563,126.28825788851827,141.34779485175386,141.015145345591,129.80710016563535
4954,49.54,205.20286489045247,70.23365469649434,70.30268898233771,88.0058723851107,185.53379049990326,69.24944318598136,78.62566417315975,89.42648855736479,189.09198843175545,80.67328599281609,87.11473492439836,97.88057650439441,123.28854063525796,140.98981773713604,151.49201499298215,95.23524931864813,115.10417243698612,153.99757830891758,139.75339970784262,140.48331649973989,127.45736603392288,139.07659013057128,139.0051911585033,127.90792970918119
4955,49.55,200.19751536892727,66.74034375464544,67.87183519918472,88.85705756256357,180.853130586911,64.73026587627828,72.06966256489977,87.9207655088976,189.81448374688625,75.39420766988769,82.59066817117855,94.59228749619797,124.36266842996702,139.6349471178837,147.03324268339202,94.00052658747882,118.25864930870011,151.319160067942,137.61431182501838,138.2748014293611,127.49705638270825,137.45736214332283,136.4366471534595,125.73278218042105
4956,49.56,207.55184959853068,69.84295760048553,70.55710011627525,92.01151260640472,190.21717889700085,69.17973951203749,76.33648056071252,91.0430753719993,195.5555271706544,80.89862240012735,86.96663280716166,98.66926120594144,128.04010475520045,145.5183737562038,152.02096255961806,95.85818770574406,120.80054875696078,154.38547416124493,143.99980136658996,142.408833198715,130.18978643231094,143.43016664497554,141.85761392582208,131.05734979035333
4957,49.57,220.05017672199756,76.08324085595086,75.75796189485118,95.09675874141976,203.18725728429854,76.20424730703235,85.34735388820991,95.48779780743644,201.9146631937474,88.45172123983502,92.87396096624434,104.81043136678636,129.23838949063793,150.5202817497775,159.2628177604638,97.35200728755444,121.44107313361019,158.6820580996573,150.18384874565527,147.86876272410154,133.10728536453098,147.46947272215039,147.28364476468414,136.26702275360003
4958,49.58,220.24288773536682,74.53258876921609,74.1460025892593,95.66789958626032,201.20789122302085,73.3232736820355,82.53849227912724,94.13953375769779,202.49796216376126,85.70536010665819,89.523040514905,103.31945668440312,125.76997687574476,148.6209876020439,157.00896619819105,93.52608321933076,121.2690767715685,157.14336041128263,146.33518730988726,146.61446766695008,132.93157098814845,142.49885134631768,143.60791101353243,133.4389453404583
4959,49.59,216.18998289341107,69.92833368713036,70.54369052639231,95.7240117713809,194.82146308291703,67.7729258313775,75.02299558836967,91.73989383270964,202.95316789997742,80.65477595664561,85.30067862011492,100.11944686993957,125.38205191958696,147.98091433476657,152.75827172445133,90.23091843118891,122.54840839887038,156.15193115081638,142.18846627045423,144.34303739108145,132.66994938021526,139.79182404000312,139.49847198091447,129.99856699025258
4960,49.6,224.8127420898527,73.39625153690577,73.73811240540817,97.40930545376614,203.14718130975962,72.53682269947603,79.66935663716868,95.34160926705226,209.83534341212362,85.15138324582949,91.9320882530883,104.30682596052065,131.9435250479728,153.87324674520642,158.32712961127982,94.85502960160375,125.40898023871705,162.35370276262984,149.10080062691122,149.07246077200398,135.54684846894816,148.2706138631329,146.05339674744755,134.6330318483524
4961,49.61,237.4005052843131,79.32505832286552,77.81894964864478,98.90501678455621,215.6987029593438,79.74130858201534,89.1610179678537,99.1269844234921,215.96896112896502,92.09466952597722,99.4699148577638,109.54486060654745,136.467489937786,158.07142335688695,165.9947884036228,100.65785318147391,126.61821529036388,167.5687453825958,157.8059745952487,153.52637274190784,138.2191403536126,155.51253454759717,153.31281610997394,139.95806511957198
4962,49.62,235.38251844001934,75.79976954730228,74.86974936909974,97.98105020308867,212.38075714791194,75.28728019678965,86.01891750004143,95.77352466294542,213.7759220204316,89.68930342234671,94.10323400516063,106.90015915315598,133.55396367842332,154.86009942833334,162.63742872979492,97.58568921824917,125.04874757723883,164.1540802665986,155.14317055931315,148.69225560687482,137.8771266900003,150.5942127550952,148.3772721257992,136.2218608846888
