,Time (s),A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
4690,46.9,7.707174518145621,9.9920216598548,7.155496859923005,12.837394024245441,9.058712748810649,10.704599844757468,11.166877811774611,9.200099157169461,5.412432074081153,7.35014327801764,7.7426229836419225,6.707661668770015,7.057074981275946,8.137300028465688,7.400471076834947,6.583715730812401,7.125949196051806,8.179013093467802,5.9851372498087585,5.774301826022565,6.832691724412143,6.805108569096774,7.810667739249766,8.79219442140311
4691,46.91,7.367423677351326,9.057432180270553,6.3966435845941305,10.415933502372354,6.426111212931573,12.460659490898252,9.477516869083047,8.69048380991444,5.931353371124715,6.39352947473526,7.1339745773002505,5.7817233027890325,5.954301741439849,8.23788286652416,6.9096568040549755,5.979578418191522,6.848873454146087,7.500006176996976,5.61725755687803,5.576242983806878,5.410576704889536,7.696929969824851,7.451075362041593,7.498267223127186
4692,46.92,5.977628461550921,7.0703099481761456,5.2800169214606285,7.4129493441432714,4.919304046779871,9.244555258192122,7.720867870375514,8.08030745247379,3.982204361818731,4.303357854951173,6.079761078581214,4.689354682341218,4.065630491822958,6.906644557602704,3.7200734368525445,4.930901923216879,7.380913302768022,6.587462848983705,3.7324134609661996,4.9771188059821725,3.2343086786568165,7.936461770441383,5.280424375087023,5.745656380895525
4693,46.93,5.9227822930552065,7.468319381587207,4.863271897193044,8.091374184004962,5.1089737098664045,5.790127033833414,7.146365533117205,7.056674803607166,3.036991984117776,3.4183249226771295,5.663554475177079,5.096480890642852,5.034708010498434,5.9127050917595625,2.8269350877963006,5.217996658757329,6.449183274526149,7.575275958515704,3.367684257682413,4.966947017237544,3.4567128750495613,7.836257282178849,4.714900569524616,6.390480848494917
4694,46.94,7.112612365745008,9.57354495767504,5.74615114601329,11.545031156856567,5.346126272343099,7.568989531137049,9.115516149904579,5.536450771614909,5.478090315591544,4.27469058195129,6.3938641687855124,6.7464643507264555,8.502727723680437,7.210226613096893,5.267924279905856,6.151101842988282,5.376023182179779,8.146453183144331,5.488298484124243,6.325572030618787,6.346330337692052,8.396185876335949,7.194161298684776,8.097442332655191
4695,46.95,7.392292900476605,9.580740879755467,7.996066415216774,14.563971490133554,6.440728611778468,11.610965884756297,12.568503734655678,5.500187398865819,7.767463102936745,5.839865480083972,7.85660813562572,8.484690624754876,10.164214472752064,9.531198884360492,7.333044777624309,6.192232831381261,6.507587386295199,7.632377673871815,6.378017133101821,7.4534909799695015,8.090719347819686,8.3203412941657,9.141498594544828,8.419352525379509
4696,46.96,6.469883373938501,7.616101356688887,9.575938747730106,14.681674656458199,7.829883543308824,12.384560250211507,12.733100447803736,6.149683031253517,6.915935955476016,6.247471901588142,7.734626706223935,9.173665603157133,7.819326128810644,9.118972229771316,7.096867193467915,4.451467248145491,7.353140972554684,8.330302080139518,4.843270289711654,6.585862138308585,7.07784784026444,7.513539458159357,8.351220458280295,7.709044439252466
4697,46.97,5.977301043458283,7.567272405140102,8.246766810771078,12.471246009226888,7.4268755270168185,9.745832358021289,8.632356184534729,5.815811164211482,5.572408554144204,5.089597834739834,4.713263479061425,8.354014426004142,5.041489202994853,6.128422683104873,5.79328479943797,2.544511517044157,5.747191607952118,9.108407539315522,3.7316567613743246,5.402616807259619,5.628775397781283,7.909635314717889,7.149064913392067,7.035145245026797
4698,46.98,5.973342922516167,8.770301064942032,5.55466249352321,10.724470485001802,6.059563020244241,6.7656656028702855,5.180161679163575,5.8818040997721255,5.797599442303181,3.3885662560351193,2.1094747353345156,6.935406418051571,5.341411451809108,4.467816324904561,4.848101525567472,3.119370376225561,4.278990672901273,7.87674798630178,4.0761224227026105,5.594964022748172,5.35480648977682,8.594419341534376,7.020855264272541,6.210226274561137
4699,46.99,6.023859896231443,8.709226676728576,5.478133971337229,10.763986210804433,6.359201506711543,7.32506305212155,6.314126949291676,7.256756362039596,6.328780727926642,3.0853116186335683,3.7793797673657537,6.139038305263966,7.302347512450069,5.781534127891064,5.541434802580625,5.743808287661523,4.884619556833059,7.06301216268912,5.165486072655767,6.239723006729037,6.3831539591774344,8.563940355088562,7.387490768451244,5.73594297748059
4700,47.0,6.544469215441495,8.718605386093259,7.5646385084837675,11.328760592732579,7.972150342538953,11.229589290451258,10.486255632713437,8.084949513431638,6.423790182452649,5.130401405040175,6.991169357206672,5.80250343773514,7.823531632311642,7.912807632237673,7.134265615604818,7.010363333392888,5.510803021024913,8.353257726412266,6.997812306508422,6.853981176391244,7.741691661067307,9.146482625510544,7.53966742195189,6.670081347692758
4701,47.01,6.659691280219704,9.054761903826147,7.464113878086209,11.072646884713322,8.24287417344749,11.61597901955247,12.312571925576776,7.794333214405924,6.059555744286627,6.631889846175909,6.921254680491984,5.735724698752165,6.169313564896584,8.512972272001207,6.591602868866175,5.143308953847736,4.749686922878027,8.896058716345578,8.267677912954241,7.344868208747357,7.292292139027268,9.495292033534497,7.163391273934394,8.049442840274423
4702,47.02,5.727670213673264,8.404094842262566,5.804598913528025,10.925861715804785,7.116657798178494,7.168040610849857,10.352494427934289,7.884918886702508,5.490721378009766,5.282243364490569,5.2593095460906625,6.792033673264086,4.6395143726840615,8.144896128214896,4.641071427613497,2.8989161364734173,4.477296897675842,7.430571713484824,7.019858458079398,6.8879962782375515,5.509857146535069,8.439368684776127,7.545451808255166,8.059301762841642
4703,47.03,5.120884452480823,7.584952982142568,6.364054570440203,11.746982636395842,6.765971193090081,5.598696589004248,9.509691153652966,7.786104106344283,5.445413989946246,3.5629855119623244,5.254703864920884,7.741567969787866,4.94337291456759,8.017894288059324,5.0547459977678955,3.3682590583339334,5.561050784308463,6.851143552921712,4.371293471194804,5.948553734924644,5.116802640259266,7.817856385372579,8.808747224975377,6.936294084880501
4704,47.04,6.106849468778819,8.254297426901758,8.132570656016469,12.929653166793287,8.264047210104764,9.778523235581815,11.966403690166771,7.2032707976177335,6.062960892450064,4.41859447164461,6.423106242436916,7.1019239840097725,5.913716449867934,7.605405698996037,7.429051038343459,5.562695150729269,6.620379281230271,8.459974196739495,3.683511749841273,6.049507646821439,6.556583684869111,8.970229828264564,8.802257070783526,6.610949640162289
4705,47.05,7.36440415494144,9.872186637949198,7.214046490844339,13.358461728785187,9.389354090671986,12.726224667858332,12.704738765023649,7.575588824693114,6.338406819850206,6.035072146914899,7.450849807355553,6.409667548723519,6.292866601143032,6.153000867925584,8.052353223320097,7.128794095478952,6.900401785969734,9.011069778352976,5.173147656023502,6.264330295380205,7.566646672785282,9.793875506147742,7.754701073281467,7.325274054892361
4706,47.06,6.941889296285808,9.890180081129074,4.589062882587314,11.965232260990888,7.492380973417312,9.315612260252237,9.706745913717896,7.530092261731625,5.652262188959867,5.396410415414721,7.217087841127068,6.076697900425643,6.181617209222168,4.656263627111912,6.57877535559237,7.4950221460312605,6.540576578117907,6.696740456391126,5.461311957333237,5.2296018111519516,6.6305583459325135,7.619993994012475,7.421411282848567,7.40931136533618
4707,47.07,5.840025551151484,7.800263119861484,5.025816790293902,9.686918929219246,5.097317625768483,4.768444341607392,7.973096217028797,6.258436769712716,4.863308276981115,4.059409548062831,5.7933066273108125,4.719157004728913,5.534333467949182,4.4883418013341725,5.735113518312573,6.489608495030552,6.048307113815099,4.866167728323489,3.4262557164765894,5.290399712976068,5.643574695568532,4.286361217964441,7.210874173324555,7.019865734037012
4708,47.08,5.699977918993682,6.327871233224869,7.141148671507835,8.762734069023281,5.6007629609666765,5.504021828528494,8.667375368531793,6.22231891611591,4.754365363623947,4.555433406494558,5.225781933404505,3.5342673072591424,4.656110832002014,4.859284672420472,6.043897883500904,4.837835149373859,6.1050523072481155,5.500201950781047,1.970183802768588,7.43884447729215,6.9422239903360605,4.910369170829654,6.843882147222757,7.627182640135288
4709,47.09,6.692091119475663,7.959541107993573,6.881520675960928,10.178795491810888,7.660601113457233,9.278075594920665,9.258365025743842,7.12800829205662,5.68127870792523,6.380570994224399,6.543392373714596,4.892404831480235,5.331276042852551,5.67548704566434,7.16552312951535,5.364359822124243,6.900343578308821,6.422458682209253,3.2729876693338156,8.533417712897062,9.344374120701104,10.028670658357441,7.889138942118734,8.909330063033849
4710,47.1,8.063303539529443,10.743671737145633,6.540787580888718,11.972544598393142,8.485440048389137,10.11444692267105,10.204254067502916,6.611589924432337,6.693204340990633,7.446644303854555,7.490489224437624,7.351518434006721,7.1764952735975385,7.709015335422009,8.696631994098425,7.195711077656597,7.521739462390542,6.455302354879677,5.086469172965735,7.793627446517348,10.012408893089741,13.314820535015315,9.237861377187073,9.716946806292981
4711,47.11,8.01061833044514,10.759446013253182,7.891503628343344,10.909352567978203,7.522881787735969,7.79797846917063,10.659721738193184,5.443704139906913,6.055692210793495,6.451024091802537,6.097252480685711,7.7775330282747746,7.172420737333596,8.708055247552693,8.049719326663762,5.817280907649547,7.155817002058029,6.148969987407327,4.929999704472721,7.522998203057796,8.698545570950955,11.315023584757,8.32185469334945,9.679941285867244
4712,47.12,6.300433597061783,8.924129360821098,7.409180398099124,8.134324161801487,5.916612280998379,7.127840945031494,8.61122680362314,4.819237801712006,5.037763912696391,4.9120644689537585,4.493434971664101,6.4202467910945415,5.807603884022683,7.423754141200334,5.310539563652128,3.046108759008348,6.4057676354423165,5.4190895752981305,4.850211553275585,7.628426828887314,7.337737770285457,8.76640115166083,6.57534837955609,8.600545697845519
4713,47.13,5.176181730348617,8.168804924935102,4.305264155846089,7.791983080096543,4.680681740865111,8.805851393844932,6.276743079070002,4.067762347403914,5.206959031056613,4.786532372236252,4.880814231000841,4.775487468577921,6.108602974563837,6.189016858115792,4.302863089833409,3.7969948607496917,5.701134796254337,4.785339115187526,6.059846782591194,6.755362846888602,6.912334356456995,8.632065146230161,6.547801604028791,7.159782398957759
4714,47.14,5.895555659662932,8.597940905019641,3.0409355531446636,10.721705621108413,4.9821173888631165,9.722542017698288,7.173643098212779,4.245295713189989,5.300833436194807,5.899855750612915,6.055255653336644,3.9990045479498804,7.814021955709904,6.0230595408938825,5.61757042305544,6.1655809986405075,5.379246431402862,5.473186320159584,6.114598363637924,6.312780897133052,7.58640089770779,8.170369255822152,7.592854672111571,7.267677574418485
4715,47.15,7.005779480095953,9.52752452576533,5.086221790406853,13.807140931021422,6.376052624545991,9.167561074718833,10.162024409510195,6.1149257817305624,5.025605787523091,6.808295438531786,6.062160537112504,5.262110789772123,8.31719080451876,6.229529390111566,6.282818503677845,7.039758202154189,6.190719432197511,6.8331792135722935,5.025307473260909,7.13736517354846,8.187300409190357,6.614536687266082,8.152957889251411,8.469556632917374
4716,47.16,7.077862392179668,10.559924703557044,7.161572284530848,13.973040040582418,6.315305654425174,8.439936209470034,11.710049875546247,7.068651029840112,5.900932592339814,6.1593527789227664,5.195135599933565,6.973357812967151,6.991671398282051,7.205424481071532,5.387970304582268,7.911316060926765,7.141439709812403,7.5089046731591225,5.406829586718231,7.534021278843284,6.892048986628652,6.176334863994271,8.393777534365654,8.24772723717615
4717,47.17,6.3653860706835985,10.47918340191245,7.398943125735968,11.74565841211006,5.355715984478593,8.122347935568541,11.389929568395019,5.991380021441728,7.581817044410855,4.349400114733726,5.26556686963886,6.635775207541883,5.715555744245648,8.477698429487646,4.348250513430685,8.137125405482948,6.789588951505721,7.3885457823053,6.578251486644149,7.184717105701566,5.092479113955051,6.715708877891302,8.312868885695934,6.927206413820386
4718,47.18,5.072048224974424,8.551141945645213,6.234258762560785,10.016010492108762,6.108282832428813,7.3229093686677516,10.01014607027173,5.103989678900689,7.462360372301191,3.139888576697558,5.905210855416954,5.057983798906207,6.016976840328425,8.13866063253954,3.783963620662689,5.613350367639214,6.052665412425995,6.777714588679373,5.517242243513465,6.408117769751698,4.826717486139387,6.276706699281931,6.670365110039711,6.498550646938384
4719,47.19,4.604735295288265,7.5576972449198365,5.649882950820029,10.72592567652464,7.935654139146209,7.294431270565838,8.21943103801459,6.12594885751605,5.44801150681451,4.370049282442778,5.580164724960923,4.588269803207368,7.728813216090202,7.008457032497972,4.117486241739243,4.510140570346266,6.058377039153129,6.842747097834945,3.3806354622356594,5.559973942581564,5.542424332816154,5.911861080676317,4.87729994347319,7.0037058321759105
4720,47.2,6.502523319795728,9.229443094227463,6.695241609122604,12.14510848512873,8.226292266044766,10.033436410594732,7.8407465480268,7.592621841467917,4.474874003790319,7.093331078067422,4.5486740418709815,5.440000677481294,8.830276783555746,6.627713446505368,4.824607458431274,7.352748070843518,5.8520527090877295,7.83660652814433,3.75860690837726,6.156369636300951,6.437338015530258,7.002890924923122,5.115587555337697,7.359682058449835
4721,47.21,8.322058420162648,9.810544725041837,6.978028977755457,10.807561920955777,6.952017429284751,11.813637684099376,8.927578164730221,6.744652637280524,5.109097401145846,7.279180863406509,3.9207079680636525,6.188492989167571,7.750713848508894,5.9996164054609835,4.083623935002834,8.498238457832485,5.039131792727858,7.564449333585799,5.580761353485286,6.9081870606169105,6.871028745081276,7.104172254912555,5.638154107145965,7.349924999289215
